scene,method,mult,frame,psnr,ssim,gpsnr,flicker,rays,ms,steps
bunker,PTCR,0.35,6,26.7925,0.70335,28.6335,0.009178,57508,89.782,1878613
bunker,PTCR,0.35,7,27.2239,0.71369,28.8641,0.008713,58107,71.000,1890534
bunker,PTCR,0.35,8,27.6794,0.72754,29.1463,0.007289,58263,73.898,1897514
bunker,PTCR,0.35,9,27.9312,0.73647,29.3482,0.006079,57995,69.926,1890344
bunker,PTCR,0.35,10,28.2725,0.74482,29.5868,0.005890,59575,71.346,1943381
bunker,PTCR,0.35,11,28.6359,0.75239,29.7829,0.005115,59717,68.514,1949003
bunker,PTCR,0.35,12,28.8847,0.76056,29.9341,0.004825,57827,68.246,1887903
bunker,PTCR,0.35,13,29.0662,0.76500,30.1105,0.004581,57795,84.606,1880075
bunker,PTCR,0.35,14,29.3575,0.77183,30.2638,0.004131,57901,79.339,1882343
bunker,PTCR,0.35,15,29.5779,0.77867,30.4294,0.003629,58667,79.037,1913759
bunker,PTCR,0.35,16,29.7785,0.78399,30.5840,0.003788,58195,75.759,1896121
bunker,PTCR,0.35,17,30.0380,0.79019,30.7122,0.003499,58128,76.758,1896527
bunker,PTCR,0.35,18,30.2270,0.79375,30.8305,0.003189,58789,73.800,1910949
bunker,PTCR,0.35,19,30.3752,0.79769,30.9338,0.002883,58246,75.934,1905167
bunker,PTCR,0.35,20,30.5293,0.80114,31.0377,0.002771,58084,67.664,1894669
bunker,PTCR,0.35,21,30.6436,0.80469,31.1428,0.002860,57051,67.231,1860260
bunker,PTCR,0.35,22,30.8094,0.80778,31.2317,0.002671,57500,65.568,1873999
bunker,PTCR,0.35,23,30.9511,0.81067,31.3292,0.002513,58178,79.357,1896693
bunker,PTCR,0.35,24,31.0468,0.81294,31.3775,0.002413,58604,69.897,1910572
bunker,PTCR,0.35,25,31.1469,0.81485,31.4325,0.002271,58175,75.287,1893028
bunker,PTCR,0.35,26,31.2825,0.81708,31.4976,0.002221,57545,72.117,1879071
bunker,PTCR,0.35,27,31.3592,0.81946,31.5649,0.002002,59394,77.758,1939307
bunker,PTCR,0.35,28,31.4195,0.82153,31.6282,0.002059,58799,69.551,1915297
bunker,PTCR,0.35,29,31.5096,0.82245,31.6614,0.002056,58693,69.249,1913761
bunker,PTCR,0.35,30,31.5858,0.82364,31.6803,0.001906,57472,68.147,1866291
bunker,PTCR,0.35,31,31.6170,0.82401,31.6718,0.001929,57903,66.282,1884142
bunker,PTCR,0.35,32,31.7332,0.82576,31.7210,0.001802,58273,66.351,1894213
bunker,PTCR,0.35,33,31.7945,0.82692,31.7598,0.001723,58131,66.529,1887308
bunker,PTCR,0.35,34,31.8377,0.82829,31.7947,0.001797,58052,67.307,1886066
bunker,PTCR,0.35,35,31.8837,0.82927,31.8174,0.001617,58709,68.005,1908858
bunker,PTCR,0.35,36,31.9290,0.83087,31.8528,0.001549,58423,67.724,1906578
bunker,PTCR,0.35,37,31.9851,0.83173,31.8826,0.001512,58336,65.687,1895755
bunker,PTCR,0.35,38,32.0187,0.83257,31.8977,0.001538,58449,67.931,1905009
bunker,PTCR,0.35,39,32.1025,0.83332,31.9296,0.001480,57437,65.545,1871462
bunker,PTCR,0.35,40,32.1688,0.83422,31.9469,0.001513,58029,69.073,1887878
bunker,PTCR,0.35,41,32.2290,0.83538,31.9819,0.001453,59430,71.433,1936947
bunker,PTCR,0.35,42,32.2565,0.83652,32.0080,0.001413,58244,67.224,1894372
bunker,PTCR,0.35,43,32.3036,0.83756,32.0184,0.001350,57653,67.997,1876847
bunker,PTCR,0.35,44,32.3543,0.83833,32.0433,0.001335,58559,70.554,1910737
bunker,PTCR,0.35,45,32.4152,0.83936,32.0652,0.001383,58349,67.588,1899339
bunker,PTCR,0.35,46,32.5040,0.84059,32.1017,0.001353,58229,65.875,1887078
bunker,PTCR,0.35,47,32.5529,0.84142,32.1284,0.001220,57696,70.678,1880064
bunker,PTCR,0.35,48,32.6200,0.84207,32.1462,0.001211,58241,67.490,1904579
bunker,PTCR,0.35,49,32.6937,0.84334,32.1791,0.001229,58460,68.044,1901442
bunker,PTCR,0.35,50,32.7591,0.84393,32.1873,0.001167,58406,66.461,1904568
bunker,PTCR,0.35,51,32.7909,0.84481,32.2033,0.001147,57624,66.967,1876626
bunker,PTCR,0.35,52,32.8580,0.84566,32.2257,0.001176,57820,67.642,1887259
bunker,PTCR,0.35,53,32.8822,0.84610,32.2391,0.001103,58233,66.734,1893729
bunker,PTCR,0.35,54,32.9347,0.84705,32.2607,0.001107,59261,66.621,1927512
bunker,PTCR,0.35,55,32.9685,0.84745,32.2755,0.001094,58706,66.975,1910664
bunker,PTCR,0.35,56,33.0159,0.84795,32.2900,0.001032,56747,66.600,1840893
bunker,PTCR,0.35,57,33.0560,0.84878,32.3099,0.000998,58777,68.846,1909905
bunker,PTCR,0.35,58,33.1037,0.84953,32.3349,0.001058,57719,65.045,1876007
bunker,PTCR,0.35,59,33.1377,0.85017,32.3549,0.000970,58544,67.413,1911047
bunker,PTCR,0.35,60,33.1551,0.85037,32.3570,0.000974,58733,66.981,1909757
bunker,PTCR,0.35,61,33.1726,0.85119,32.3725,0.000999,57564,65.946,1875822
bunker,PTCR,0.35,62,33.2236,0.85173,32.3963,0.000994,58018,66.960,1885037
bunker,PTCR,0.35,63,33.2314,0.85181,32.4048,0.000931,58607,68.702,1899146
bunker,PTCR,0.35,64,33.2604,0.85252,32.4238,0.000931,58020,69.110,1885143
bunker,PTCR,0.35,65,33.2916,0.85305,32.4373,0.000908,58133,67.504,1903594
bunker,PTCR,0.35,66,33.3093,0.85319,32.4456,0.000916,58170,64.593,1898681
bunker,PTCR,0.35,67,33.3160,0.85368,32.4606,0.000859,58227,66.011,1898163
bunker,PTCR,0.35,68,33.3211,0.85405,32.4717,0.000827,57408,65.858,1863339
bunker,PTCR,0.35,69,33.3463,0.85460,32.4859,0.000851,58356,67.577,1896706
bunker,PTCR,0.35,70,33.3481,0.85492,32.4931,0.000825,58227,70.345,1892309
bunker,PTCR,0.35,71,33.3749,0.85523,32.5008,0.000814,58126,70.122,1890349
bunker,PTCR,0.35,72,33.3819,0.85556,32.5069,0.000789,57753,67.719,1874217
bunker,PTCR,0.35,73,33.4077,0.85616,32.5170,0.000809,58166,66.279,1896790
bunker,PTCR,0.35,74,33.4196,0.85628,32.5208,0.000780,57623,66.841,1876679
bunker,PTCR,0.35,75,33.4434,0.85671,32.5342,0.000768,58907,69.545,1918662
bunker,PTCR,0.35,76,33.4632,0.85704,32.5444,0.000802,58183,65.933,1893918
bunker,PTCR,0.35,77,33.4802,0.85774,32.5603,0.000793,58198,65.709,1899698
bunker,PTCR,0.35,78,33.4918,0.85796,32.5686,0.000740,58575,72.437,1901568
bunker,PTCR,0.35,79,33.5096,0.85797,32.5682,0.000763,59001,66.505,1918842
bunker,PTCR,0.35,80,33.5307,0.85828,32.5769,0.000694,57823,69.526,1879331
bunker,PTCR,0.35,81,33.5462,0.85854,32.5823,0.000731,58033,67.976,1885646
bunker,PTCR,0.35,82,33.5752,0.85889,32.5880,0.000759,57894,66.215,1881314
bunker,PTCR,0.35,83,33.6091,0.85936,32.5983,0.000708,57291,67.874,1869913
bunker,PTCR,0.35,84,33.6225,0.85939,32.6075,0.000713,58457,66.183,1900733
bunker,PTCR,0.35,85,33.6323,0.85976,32.6150,0.000682,57661,68.580,1874825
bunker,PTCR,0.35,86,33.6510,0.85994,32.6246,0.000677,58119,66.414,1891855
bunker,PTCR,0.35,87,33.6518,0.85999,32.6276,0.000666,57721,71.966,1883711
bunker,PTCR,0.35,88,33.6522,0.86016,32.6367,0.000639,57661,67.251,1873291
bunker,PTCR,0.35,89,33.6684,0.86037,32.6468,0.000711,58636,67.614,1906334
bunker,PTCR,0.35,90,33.6984,0.86081,32.6609,0.000666,59201,66.126,1927931
bunker,PTCR,0.35,91,33.7165,0.86106,32.6680,0.000652,57886,64.414,1888603
bunker,PTCR,0.35,92,33.7312,0.86111,32.6720,0.000676,57768,65.445,1885835
bunker,PTCR,0.35,93,33.7564,0.86147,32.6836,0.000632,57963,68.870,1877657
bunker,PTCR,0.35,94,33.7703,0.86163,32.6857,0.000642,58093,68.501,1893620
bunker,PTCR,0.35,95,33.7708,0.86178,32.6876,0.000641,58642,66.879,1911720
bunker,PTCR,0.35,96,33.7852,0.86223,32.7006,0.000583,57700,66.819,1874271
bunker,PTCR,0.35,97,33.8222,0.86260,32.7075,0.000616,57577,66.135,1881367
bunker,PTCR,0.35,98,33.8508,0.86290,32.7168,0.000642,58974,70.164,1930193
bunker,PTCR,0.35,99,33.8521,0.86301,32.7201,0.000587,58504,66.302,1906075
bunker,PTCR,0.35,100,33.8608,0.86308,32.7250,0.000592,58346,68.311,1893292
bunker,PTCR,0.35,101,33.8660,0.86330,32.7312,0.000571,58210,66.387,1890275
bunker,PTCR,0.35,102,33.8896,0.86370,32.7429,0.000586,59198,66.388,1932334
bunker,PTCR,0.35,103,33.9193,0.86405,32.7510,0.000586,58135,65.725,1888952
bunker,PTCR,0.35,104,33.9179,0.86419,32.7538,0.000581,58290,67.293,1896236
bunker,PTCR,0.35,105,33.9380,0.86432,32.7585,0.000570,58427,68.132,1907827
bunker,PTCR,0.35,106,33.9519,0.86454,32.7665,0.000532,58094,66.412,1892676
bunker,PTCR,0.35,107,33.9643,0.86469,32.7716,0.000550,59115,66.455,1917956
bunker,PTCR,0.35,108,33.9690,0.86496,32.7767,0.000548,58168,68.902,1891131
bunker,PTCR,0.35,109,33.9976,0.86525,32.7851,0.000571,59333,73.855,1939682
bunker,PTCR,0.35,110,34.0076,0.86550,32.7873,0.000509,57985,65.976,1889682
bunker,PTCR,0.35,111,34.0191,0.86564,32.7913,0.000518,57476,65.807,1873772
bunker,PTCR,0.35,112,34.0131,0.86566,32.7902,0.000516,58016,66.381,1883693
bunker,PTCR,0.35,113,34.0185,0.86584,32.7925,0.000523,58852,65.246,1919344
bunker,PTCR,0.35,114,34.0219,0.86598,32.7923,0.000507,57703,64.720,1878421
bunker,PTCR,0.35,115,34.0221,0.86608,32.7964,0.000510,58091,66.826,1883040
bunker,PTCR,0.35,116,34.0337,0.86627,32.8015,0.000516,59252,68.073,1932095
bunker,PTCR,0.35,117,34.0341,0.86645,32.8024,0.000477,57612,67.501,1871556
bunker,PTCR,0.35,118,34.0277,0.86658,32.8069,0.000455,58057,67.798,1890415
bunker,PTCR,0.35,119,34.0401,0.86690,32.8148,0.000485,57555,72.470,1873819
bunker,PTCR,0.35,120,34.0485,0.86701,32.8193,0.000515,58305,68.313,1894826
bunker,PTCR,0.35,121,34.0660,0.86711,32.8214,0.000499,58712,68.776,1917572
bunker,PTCR,0.35,122,34.0799,0.86731,32.8263,0.000499,59264,66.768,1931256
bunker,PTCR,0.35,123,34.1171,0.86755,32.8318,0.000487,58379,67.918,1903180
bunker,PTCR,0.35,124,34.1228,0.86770,32.8359,0.000467,58511,66.678,1903802
bunker,PTCR,0.35,125,34.1349,0.86783,32.8391,0.000489,58177,65.607,1890000
bunker,PTCR,0.35,126,34.1418,0.86782,32.8397,0.000473,57870,65.745,1886351
bunker,PTCR,0.35,127,34.1328,0.86780,32.8402,0.000477,58668,66.126,1900931
bunker,PTCR,0.35,128,34.1544,0.86816,32.8497,0.000468,58216,65.287,1896662
bunker,PTCR,0.35,129,34.1716,0.86827,32.8526,0.000480,58763,67.249,1905519
bunker,PTCR,0.35,130,34.1861,0.86836,32.8529,0.000472,58802,68.342,1916992
bunker,PTCR,0.35,131,34.1872,0.86848,32.8549,0.000455,59336,67.078,1926986
bunker,PTCR,0.35,132,34.1801,0.86857,32.8559,0.000441,57492,67.034,1869015
bunker,PTCR,0.35,133,34.1917,0.86865,32.8594,0.000446,57840,66.286,1879091
bunker,PTCR,0.35,134,34.2070,0.86880,32.8627,0.000439,58200,65.617,1899728
bunker,PTCR,0.35,135,34.2154,0.86896,32.8668,0.000430,58895,65.877,1916358
bunker,PTCR,0.35,136,34.2228,0.86909,32.8716,0.000425,57608,64.758,1885050
bunker,PTCR,0.35,137,34.2331,0.86921,32.8774,0.000441,59012,75.654,1920103
bunker,PTCR,0.35,138,34.2374,0.86927,32.8793,0.000449,58368,70.965,1900506
bunker,PTCR,0.35,139,34.2489,0.86937,32.8801,0.000448,58150,68.384,1886644
bunker,PTCR,0.35,140,34.2463,0.86937,32.8788,0.000409,58118,68.437,1894090
bunker,PTCR,0.35,141,34.2521,0.86946,32.8816,0.000407,57880,66.880,1883482
bunker,PTCR,0.35,142,34.2552,0.86962,32.8871,0.000409,58644,67.351,1900775
bunker,PTCR,0.35,143,34.2625,0.86965,32.8846,0.000421,58306,67.172,1896420
bunker,PTCR,0.35,144,34.2660,0.86974,32.8873,0.000428,57631,68.948,1876817
bunker,PTCR,0.35,145,34.2700,0.86982,32.8900,0.000400,57755,68.489,1879157
bunker,PTCR,0.35,146,34.2687,0.86980,32.8899,0.000406,58491,66.959,1909168
bunker,PTCR,0.35,147,34.2813,0.86999,32.8935,0.000372,58495,66.252,1903209
bunker,PTCR,0.35,148,34.2905,0.87018,32.8969,0.000393,58244,67.070,1896589
bunker,PTCR,0.35,149,34.2985,0.87021,32.8980,0.000399,59579,67.129,1932527
bunker,PTCS,0.35,0,19.9008,0.46349,24.1349,0.000000,57920,104.995,1880041
bunker,PTCS,0.35,1,22.1672,0.52850,25.3215,0.040617,58430,84.072,1904193
bunker,PTCS,0.35,2,23.5654,0.57568,26.2992,0.026934,58057,72.353,1896323
bunker,PTCS,0.35,3,24.6757,0.61051,27.0396,0.020090,57744,87.747,1877816
bunker,PTCS,0.35,4,25.1957,0.63768,27.5141,0.013974,57970,90.069,1882402
bunker,PTCS,0.35,5,25.8400,0.65677,27.9050,0.012133,57653,79.338,1876782
bunker,PTCS,0.35,6,26.4133,0.67366,28.3109,0.009838,57508,77.266,1878613
bunker,PTCS,0.35,7,26.8420,0.68506,28.5433,0.009280,58107,66.786,1890534
bunker,PTCS,0.35,8,27.3058,0.70063,28.8414,0.007784,58263,67.282,1897514
bunker,PTCS,0.35,9,27.5648,0.71107,29.0605,0.006521,57995,68.350,1890344
bunker,PTCS,0.35,10,27.9088,0.72032,29.3052,0.006335,59575,82.464,1943381
bunker,PTCS,0.35,11,28.2760,0.72903,29.5118,0.005560,59717,75.728,1949003
bunker,PTCS,0.35,12,28.5276,0.73819,29.6726,0.005179,57827,69.828,1887903
bunker,PTCS,0.35,13,28.7138,0.74346,29.8535,0.004912,57795,81.704,1880075
bunker,PTCS,0.35,14,29.0080,0.75117,30.0157,0.004436,57901,72.912,1882343
bunker,PTCS,0.35,15,29.2340,0.75899,30.1887,0.003913,58667,71.844,1913759
bunker,PTCS,0.35,16,29.4404,0.76542,30.3538,0.004088,58195,76.928,1896121
bunker,PTCS,0.35,17,29.7073,0.77258,30.4913,0.003786,58128,73.734,1896527
bunker,PTCS,0.35,18,29.8948,0.77652,30.6132,0.003459,58789,79.198,1910949
bunker,PTCS,0.35,19,30.0497,0.78117,30.7231,0.003130,58246,71.566,1905167
bunker,PTCS,0.35,20,30.1976,0.78505,30.8295,0.002987,58084,70.162,1894669
bunker,PTCS,0.35,21,30.3207,0.78924,30.9409,0.003090,57051,67.554,1860260
bunker,PTCS,0.35,22,30.4909,0.79278,31.0343,0.002872,57500,82.493,1873999
bunker,PTCS,0.35,23,30.6285,0.79596,31.1346,0.002716,58178,68.359,1896693
bunker,PTCS,0.35,24,30.7296,0.79873,31.1899,0.002605,58604,67.386,1910572
bunker,PTCS,0.35,25,30.8349,0.80095,31.2490,0.002455,58175,68.178,1893028
bunker,PTCS,0.35,26,30.9726,0.80354,31.3183,0.002401,57545,65.612,1879071
bunker,PTCS,0.35,27,31.0523,0.80608,31.3859,0.002178,59394,66.535,1939307
bunker,PTCS,0.35,28,31.1144,0.80849,31.4535,0.002234,58799,66.467,1915297
bunker,PTCS,0.35,29,31.2072,0.80962,31.4896,0.002233,58693,69.787,1913761
bunker,PTCS,0.35,30,31.2855,0.81114,31.5123,0.002053,57472,69.914,1866291
bunker,PTCS,0.35,31,31.3251,0.81194,31.5100,0.002070,57903,81.332,1884142
bunker,PTCS,0.35,32,31.4451,0.81407,31.5634,0.001957,58273,92.620,1894213
bunker,PTCS,0.35,33,31.5075,0.81547,31.6056,0.001876,58131,91.608,1887308
bunker,PTCS,0.35,34,31.5546,0.81713,31.6423,0.001942,58052,73.058,1886066
bunker,PTCS,0.35,35,31.6030,0.81824,31.6675,0.001753,58709,83.038,1908858
bunker,PTCS,0.35,36,31.6509,0.82006,31.7041,0.001676,58423,70.758,1906578
bunker,PTCS,0.35,37,31.7120,0.82099,31.7353,0.001643,58336,73.269,1895755
bunker,PTCS,0.35,38,31.7562,0.82218,31.7556,0.001679,58449,69.564,1905009
bunker,PTCS,0.35,39,31.8389,0.82298,31.7877,0.001614,57437,68.274,1871462
bunker,PTCS,0.35,40,31.9079,0.82404,31.8074,0.001633,58029,65.834,1887878
bunker,PTCS,0.35,41,31.9733,0.82551,31.8462,0.001575,59430,68.056,1936947
bunker,PTCS,0.35,42,32.0076,0.82691,31.8757,0.001533,58244,65.797,1894372
bunker,PTCS,0.35,43,32.0573,0.82805,31.8878,0.001469,57653,66.573,1876847
bunker,PTCS,0.35,44,32.1078,0.82894,31.9142,0.001441,58559,66.665,1910737
bunker,PTCS,0.35,45,32.1701,0.83013,31.9380,0.001483,58349,66.951,1899339
bunker,PTCS,0.35,46,32.2590,0.83150,31.9753,0.001459,58229,68.556,1887078
bunker,PTCS,0.35,47,32.3104,0.83246,32.0041,0.001322,57696,67.292,1880064
bunker,PTCS,0.35,48,32.3776,0.83325,32.0240,0.001317,58241,70.217,1904579
bunker,PTCS,0.35,49,32.4567,0.83480,32.0600,0.001328,58460,70.415,1901442
bunker,PTCS,0.35,50,32.5237,0.83556,32.0707,0.001272,58406,74.719,1904568
bunker,PTCS,0.35,51,32.5580,0.83656,32.0879,0.001241,57624,70.558,1876626
bunker,PTCS,0.35,52,32.6285,0.83752,32.1108,0.001272,57820,73.852,1887259
bunker,PTCS,0.35,53,32.6607,0.83818,32.1273,0.001197,58233,67.641,1893729
bunker,PTCS,0.35,54,32.7133,0.83925,32.1503,0.001199,59261,69.335,1927512
bunker,PTCS,0.35,55,32.7505,0.83978,32.1665,0.001185,58706,75.284,1910664
bunker,PTCS,0.35,56,32.7975,0.84035,32.1818,0.001125,56747,69.604,1840893
bunker,PTCS,0.35,57,32.8408,0.84133,32.2034,0.001088,58777,67.848,1909905
bunker,PTCS,0.35,58,32.8930,0.84231,32.2317,0.001145,57719,66.147,1876007
bunker,PTCS,0.35,59,32.9300,0.84300,32.2523,0.001061,58544,67.870,1911047
bunker,PTCS,0.35,60,32.9486,0.84328,32.2555,0.001055,58733,66.654,1909757
bunker,PTCS,0.35,61,32.9654,0.84413,32.2712,0.001071,57564,67.840,1875822
bunker,PTCS,0.35,62,33.0160,0.84469,32.2952,0.001074,58018,66.324,1885037
bunker,PTCS,0.35,63,33.0269,0.84491,32.3059,0.001003,58607,66.407,1899146
bunker,PTCS,0.35,64,33.0601,0.84577,32.3270,0.001009,58020,65.973,1885143
bunker,PTCS,0.35,65,33.0936,0.84644,32.3425,0.000985,58133,65.636,1903594
bunker,PTCS,0.35,66,33.1113,0.84658,32.3506,0.000997,58170,70.388,1898681
bunker,PTCS,0.35,67,33.1214,0.84720,32.3676,0.000939,58227,67.903,1898163
bunker,PTCS,0.35,68,33.1286,0.84762,32.3790,0.000901,57408,65.653,1863339
bunker,PTCS,0.35,69,33.1546,0.84823,32.3942,0.000922,58356,69.984,1896706
bunker,PTCS,0.35,70,33.1547,0.84853,32.4014,0.000892,58227,80.401,1892309
bunker,PTCS,0.35,71,33.1801,0.84889,32.4099,0.000892,58126,77.674,1890349
bunker,PTCS,0.35,72,33.1894,0.84928,32.4165,0.000858,57753,70.662,1874217
bunker,PTCS,0.35,73,33.2174,0.84999,32.4279,0.000881,58166,85.451,1896790
bunker,PTCS,0.35,74,33.2319,0.85014,32.4325,0.000850,57623,72.920,1876679
bunker,PTCS,0.35,75,33.2566,0.85062,32.4461,0.000832,58907,71.689,1918662
bunker,PTCS,0.35,76,33.2770,0.85099,32.4566,0.000871,58183,77.928,1893918
bunker,PTCS,0.35,77,33.2971,0.85183,32.4740,0.000855,58198,78.313,1899698
bunker,PTCS,0.35,78,33.3098,0.85213,32.4838,0.000806,58575,81.150,1901568
bunker,PTCS,0.35,79,33.3316,0.85223,32.4846,0.000830,59001,87.886,1918842
bunker,PTCS,0.35,80,33.3560,0.85267,32.4952,0.000757,57823,79.809,1879331
bunker,PTCS,0.35,81,33.3736,0.85300,32.5007,0.000794,58033,75.457,1885646
bunker,PTCS,0.35,82,33.4026,0.85339,32.5078,0.000823,57894,79.799,1881314
bunker,PTCS,0.35,83,33.4386,0.85399,32.5192,0.000773,57291,73.650,1869913
bunker,PTCS,0.35,84,33.4511,0.85400,32.5274,0.000776,58457,69.291,1900733
bunker,PTCS,0.35,85,33.4614,0.85442,32.5365,0.000745,57661,66.484,1874825
bunker,PTCS,0.35,86,33.4809,0.85463,32.5464,0.000737,58119,67.066,1891855
bunker,PTCS,0.35,87,33.4839,0.85476,32.5502,0.000722,57721,67.984,1883711
bunker,PTCS,0.35,88,33.4859,0.85502,32.5609,0.000697,57661,69.467,1873291
bunker,PTCS,0.35,89,33.5018,0.85523,32.5706,0.000767,58636,71.468,1906334
bunker,PTCS,0.35,90,33.5325,0.85576,32.5860,0.000724,59201,89.147,1927931
bunker,PTCS,0.35,91,33.5511,0.85602,32.5931,0.000709,57886,71.416,1888603
bunker,PTCS,0.35,92,33.5673,0.85612,32.5991,0.000730,57768,69.575,1885835
bunker,PTCS,0.35,93,33.5935,0.85652,32.6105,0.000689,57963,67.898,1877657
bunker,PTCS,0.35,94,33.6082,0.85669,32.6125,0.000700,58093,68.573,1893620
bunker,PTCS,0.35,95,33.6107,0.85694,32.6157,0.000698,58642,68.344,1911720
bunker,PTCS,0.35,96,33.6265,0.85750,32.6298,0.000638,57700,65.369,1874271
bunker,PTCS,0.35,97,33.6654,0.85791,32.6379,0.000670,57577,65.886,1881367
bunker,PTCS,0.35,98,33.6937,0.85830,32.6485,0.000695,58974,67.951,1930193
bunker,PTCS,0.35,99,33.6959,0.85843,32.6516,0.000637,58504,66.267,1906075
bunker,PTCS,0.35,100,33.7027,0.85849,32.6564,0.000636,58346,68.314,1893292
bunker,PTCS,0.35,101,33.7096,0.85875,32.6627,0.000622,58210,73.006,1890275
bunker,PTCS,0.35,102,33.7340,0.85920,32.6753,0.000633,59198,68.173,1932334
bunker,PTCS,0.35,103,33.7637,0.85952,32.6832,0.000635,58135,68.599,1888952
bunker,PTCS,0.35,104,33.7643,0.85974,32.6870,0.000630,58290,67.431,1896236
bunker,PTCS,0.35,105,33.7851,0.85991,32.6926,0.000613,58427,67.288,1907827
bunker,PTCS,0.35,106,33.8005,0.86018,32.7008,0.000580,58094,67.782,1892676
bunker,PTCS,0.35,107,33.8136,0.86039,32.7068,0.000597,59115,70.382,1917956
bunker,PTCS,0.35,108,33.8198,0.86073,32.7131,0.000592,58168,71.168,1891131
bunker,PTCS,0.35,109,33.8511,0.86107,32.7216,0.000624,59333,70.925,1939682
bunker,PTCS,0.35,110,33.8632,0.86136,32.7243,0.000559,57985,66.991,1889682
bunker,PTCS,0.35,111,33.8750,0.86155,32.7295,0.000564,57476,65.633,1873772
bunker,PTCS,0.35,112,33.8686,0.86158,32.7283,0.000562,58016,65.706,1883693
bunker,PTCS,0.35,113,33.8748,0.86181,32.7314,0.000572,58852,66.870,1919344
bunker,PTCS,0.35,114,33.8804,0.86198,32.7318,0.000549,57703,66.186,1878421
bunker,PTCS,0.35,115,33.8814,0.86205,32.7353,0.000554,58091,66.115,1883040
bunker,PTCS,0.35,116,33.8938,0.86230,32.7416,0.000563,59252,70.082,1932095
bunker,PTCS,0.35,117,33.8953,0.86248,32.7415,0.000521,57612,68.524,1871556
bunker,PTCS,0.35,118,33.8909,0.86264,32.7468,0.000499,58057,65.967,1890415
bunker,PTCS,0.35,119,33.9050,0.86303,32.7559,0.000526,57555,64.618,1873819
bunker,PTCS,0.35,120,33.9144,0.86315,32.7607,0.000555,58305,69.875,1894826
bunker,PTCS,0.35,121,33.9315,0.86327,32.7625,0.000543,58712,66.954,1917572
bunker,PTCS,0.35,122,33.9466,0.86351,32.7682,0.000544,59264,66.555,1931256
bunker,PTCS,0.35,123,33.9853,0.86382,32.7752,0.000530,58379,68.194,1903180
bunker,PTCS,0.35,124,33.9906,0.86396,32.7788,0.000509,58511,66.733,1903802
bunker,PTCS,0.35,125,34.0023,0.86410,32.7820,0.000533,58177,66.321,1890000
bunker,PTCS,0.35,126,34.0108,0.86409,32.7830,0.000515,57870,66.519,1886351
bunker,PTCS,0.35,127,34.0029,0.86408,32.7831,0.000518,58668,67.676,1900931
bunker,PTCS,0.35,128,34.0257,0.86451,32.7939,0.000508,58216,65.588,1896662
bunker,PTCS,0.35,129,34.0431,0.86463,32.7969,0.000523,58763,66.384,1905519
bunker,PTCS,0.35,130,34.0587,0.86472,32.7973,0.000513,58802,66.316,1916992
bunker,PTCS,0.35,131,34.0613,0.86490,32.8002,0.000494,59336,67.607,1926986
bunker,PTCS,0.35,132,34.0560,0.86506,32.8023,0.000479,57492,67.653,1869015
bunker,PTCS,0.35,133,34.0676,0.86512,32.8057,0.000488,57840,65.642,1879091
bunker,PTCS,0.35,134,34.0852,0.86533,32.8101,0.000477,58200,66.930,1899728
bunker,PTCS,0.35,135,34.0942,0.86549,32.8142,0.000473,58895,68.275,1916358
bunker,PTCS,0.35,136,34.1028,0.86566,32.8199,0.000464,57608,73.808,1885050
bunker,PTCS,0.35,137,34.1144,0.86581,32.8258,0.000479,59012,67.079,1920103
bunker,PTCS,0.35,138,34.1188,0.86589,32.8275,0.000484,58368,70.995,1900506
bunker,PTCS,0.35,139,34.1301,0.86598,32.8288,0.000485,58150,67.612,1886644
bunker,PTCS,0.35,140,34.1279,0.86598,32.8273,0.000446,58118,73.590,1894090
bunker,PTCS,0.35,141,34.1343,0.86613,32.8319,0.000440,57880,65.867,1883482
bunker,PTCS,0.35,142,34.1369,0.86625,32.8361,0.000446,58644,66.603,1900775
bunker,PTCS,0.35,143,34.1453,0.86635,32.8349,0.000457,58306,68.010,1896420
bunker,PTCS,0.35,144,34.1490,0.86642,32.8373,0.000464,57631,65.809,1876817
bunker,PTCS,0.35,145,34.1539,0.86651,32.8401,0.000437,57755,68.359,1879157
bunker,PTCS,0.35,146,34.1537,0.86652,32.8403,0.000441,58491,66.846,1909168
bunker,PTCS,0.35,147,34.1678,0.86675,32.8445,0.000409,58495,70.122,1903209
bunker,PTCS,0.35,148,34.1789,0.86701,32.8493,0.000429,58244,67.217,1896589
bunker,PTCS,0.35,149,34.1873,0.86704,32.8506,0.000435,59579,69.409,1932527
bunker,PTCT,0.35,0,20.1751,0.49977,24.5276,0.000000,57920,81.215,1880041
bunker,PTCT,0.35,1,22.4813,0.56582,25.6839,0.038425,58430,68.006,1904193
bunker,PTCT,0.35,2,23.8957,0.61017,26.6468,0.025504,58057,70.240,1896323
bunker,PTCT,0.35,3,25.0170,0.64216,27.3686,0.019040,57744,68.618,1877816
bunker,PTCT,0.35,4,25.5157,0.66708,27.8201,0.013078,57970,66.592,1882402
bunker,PTCT,0.35,5,26.1693,0.68443,28.1946,0.011405,57653,68.130,1876782
bunker,PTCT,0.35,6,26.7482,0.70022,28.5929,0.009251,57508,68.681,1878613
bunker,PTCT,0.35,7,27.1788,0.71051,28.8223,0.008766,58107,67.066,1890534
